received_at,sequence,millis,gain,integration_time,pwm_percent,pwm_raw,page,415,445,480,515,555,590,630,680,nir,clear
2026-09-21T20:57:12.375563+00:00,2569,1829555,128x,300ms,25,64,1,0,16,5,5,6,1,0,0,0,24
2026-09-21T20:57:13.097299+00:00,2570,1830266,128x,300ms,25,64,1,0,16,5,5,6,1,0,0,0,24
2026-09-21T20:57:13.816012+00:00,2571,1830978,128x,300ms,25,64,0,29,320,202,420,162,53,29,22,12,725
2026-09-21T20:57:14.536239+00:00,2572,1831694,128x,300ms,25,64,0,29,320,202,419,162,53,29,22,11,725
2026-09-21T20:57:15.255674+00:00,2573,1832410,128x,300ms,25,64,0,29,321,202,419,161,53,28,21,11,723
2026-09-21T20:57:15.967601+00:00,2574,1833124,128x,300ms,25,64,0,29,320,202,418,160,51,27,21,11,720
2026-09-21T20:57:16.688886+00:00,2575,1833840,128x,300ms,25,64,0,29,320,201,417,160,51,28,21,11,719
2026-09-21T20:57:17.407553+00:00,2576,1834556,128x,300ms,25,64,1,29,320,201,417,160,51,27,21,11,719
2026-09-21T20:57:18.128136+00:00,2577,1835270,128x,300ms,25,64,1,29,320,202,417,160,51,27,21,11,719
2026-09-21T20:57:18.847772+00:00,2578,1835984,128x,300ms,25,64,1,29,320,201,418,160,51,27,22,11,720
2026-09-21T20:57:19.568108+00:00,2579,1836699,128x,300ms,25,64,1,29,320,202,418,162,54,29,22,11,725
2026-09-21T20:57:20.287578+00:00,2580,1837414,128x,300ms,25,64,1,29,321,202,419,162,54,29,22,11,726
2026-09-21T20:57:21.008328+00:00,2581,1838129,128x,300ms,25,64,0,29,321,202,420,162,54,29,22,12,726
2026-09-21T20:57:21.727730+00:00,2582,1838844,128x,300ms,25,64,0,29,321,202,420,162,54,29,22,11,725
2026-09-21T20:57:22.447535+00:00,2583,1839559,128x,300ms,25,64,0,29,321,203,420,163,54,29,22,12,726
2026-09-21T20:57:23.167538+00:00,2584,1840275,128x,300ms,25,64,0,29,321,202,419,162,54,29,22,11,726
2026-09-21T20:57:23.888392+00:00,2585,1840991,128x,300ms,25,64,0,29,321,202,419,162,54,29,22,11,725
2026-09-21T20:57:24.607599+00:00,2586,1841707,128x,300ms,25,64,1,29,321,202,419,162,54,28,22,11,725
2026-09-21T20:57:25.320479+00:00,2587,1842421,128x,300ms,25,64,1,29,321,202,419,162,54,29,22,11,725
2026-09-21T20:57:26.039411+00:00,2588,1843136,128x,300ms,25,64,1,29,321,202,419,162,54,29,22,11,725
2026-09-21T20:57:26.759770+00:00,2589,1843851,128x,300ms,25,64,1,29,321,202,419,162,54,28,22,11,725
2026-09-21T20:57:27.480170+00:00,2590,1844566,128x,300ms,25,64,1,29,321,202,419,162,54,28,22,11,725
2026-09-21T20:57:27.519669+00:00,2591,1845280,128x,300ms,25,64,0,29,321,202,419,161,53,28,22,11,723
2026-09-21T20:57:28.231758+00:00,2592,1845995,128x,300ms,25,64,0,29,321,202,417,160,51,27,21,11,719
2026-09-21T20:57:29.672386+00:00,2593,1846746,32x,300ms,25,64,0,7,85,52,104,40,12,7,5,3,180
2026-09-21T20:57:30.385094+00:00,2594,1847458,32x,300ms,25,64,0,7,84,51,104,40,12,7,5,3,180
2026-09-21T20:57:31.104379+00:00,2595,1848171,32x,300ms,25,64,0,7,84,51,104,39,12,7,5,3,179
2026-09-21T20:57:31.816127+00:00,2596,1848884,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,179
2026-09-21T20:57:32.536543+00:00,2597,1849595,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,179
2026-09-21T20:57:33.247905+00:00,2598,1850307,32x,300ms,25,64,1,7,83,51,104,39,12,7,6,3,179
2026-09-21T20:57:33.968028+00:00,2599,1851019,32x,300ms,25,64,1,7,84,51,104,40,13,7,6,3,180
2026-09-21T20:57:34.679955+00:00,2600,1851730,32x,300ms,25,64,1,7,84,51,104,40,13,7,6,3,180
2026-09-21T20:57:35.401044+00:00,2601,1852443,32x,300ms,25,64,0,7,84,51,104,40,13,7,6,3,181
2026-09-21T20:57:36.119415+00:00,2602,1853155,32x,300ms,25,64,0,7,84,51,104,40,13,7,6,3,181
2026-09-21T20:57:36.838177+00:00,2603,1853868,32x,300ms,25,64,0,7,84,51,104,40,13,7,6,3,181
2026-09-21T20:57:37.551423+00:00,2604,1854580,32x,300ms,25,64,0,7,84,51,104,40,13,7,6,3,180
2026-09-21T20:57:38.263905+00:00,2605,1855292,32x,300ms,25,64,0,7,84,51,104,40,12,7,5,3,179
2026-09-21T20:57:38.983913+00:00,2606,1856005,32x,300ms,25,64,1,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:57:39.697088+00:00,2607,1856716,32x,300ms,25,64,1,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:57:40.415584+00:00,2608,1857428,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:57:41.128485+00:00,2609,1858141,32x,300ms,25,64,1,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:57:41.847483+00:00,2610,1858852,32x,300ms,25,64,1,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:57:42.568469+00:00,2611,1859564,32x,300ms,25,64,0,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:57:43.279649+00:00,2612,1860277,32x,300ms,25,64,0,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:57:43.999729+00:00,2613,1860989,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:57:44.711788+00:00,2614,1861701,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:57:45.431771+00:00,2615,1862414,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:57:46.144254+00:00,2616,1863127,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:57:46.865090+00:00,2617,1863838,32x,300ms,25,64,1,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:57:47.575667+00:00,2618,1864550,32x,300ms,25,64,1,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:57:48.295957+00:00,2619,1865262,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:57:49.016438+00:00,2620,1865973,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:57:49.728780+00:00,2621,1866685,32x,300ms,25,64,0,7,83,51,104,40,12,7,6,3,178
2026-09-21T20:57:50.447594+00:00,2622,1867398,32x,300ms,25,64,0,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:57:51.168046+00:00,2623,1868110,32x,300ms,25,64,0,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:57:51.880444+00:00,2624,1868823,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:57:52.599687+00:00,2625,1869536,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:57:53.312520+00:00,2626,1870247,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:57:54.032165+00:00,2627,1870959,32x,300ms,25,64,1,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:57:54.743526+00:00,2628,1871671,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:57:55.464606+00:00,2629,1872382,32x,300ms,25,64,1,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:57:56.175793+00:00,2630,1873095,32x,300ms,25,64,1,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:57:56.895519+00:00,2631,1873807,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:57:57.608015+00:00,2632,1874519,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:57:58.328443+00:00,2633,1875231,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:57:59.047541+00:00,2634,1875944,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:57:59.760367+00:00,2635,1876656,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:00.480990+00:00,2636,1877368,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:01.191537+00:00,2637,1878080,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:01.912459+00:00,2638,1878792,32x,300ms,25,64,1,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:58:02.624715+00:00,2639,1879504,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:03.343730+00:00,2640,1880216,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:04.055680+00:00,2641,1880928,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:04.776460+00:00,2642,1881640,32x,300ms,25,64,0,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:58:05.496431+00:00,2643,1882353,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:06.207791+00:00,2644,1883065,32x,300ms,25,64,0,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:58:06.928703+00:00,2645,1883778,32x,300ms,25,64,0,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:58:07.640824+00:00,2646,1884490,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:08.359928+00:00,2647,1885202,32x,300ms,25,64,1,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:58:09.071808+00:00,2648,1885914,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:09.791614+00:00,2649,1886625,32x,300ms,25,64,1,7,83,51,104,39,12,7,6,3,178
2026-09-21T20:58:10.504465+00:00,2650,1887337,32x,300ms,25,64,1,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:58:11.224342+00:00,2651,1888050,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:11.944440+00:00,2652,1888761,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:58:12.655554+00:00,2653,1889474,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,177
2026-09-21T20:58:13.376211+00:00,2654,1890187,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:14.088300+00:00,2655,1890898,32x,300ms,25,64,0,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:58:14.807680+00:00,2656,1891611,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:15.520208+00:00,2657,1892323,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:16.240008+00:00,2658,1893035,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:16.952560+00:00,2659,1893746,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:17.671995+00:00,2660,1894459,32x,300ms,25,64,1,7,83,51,103,39,12,7,6,3,178
2026-09-21T20:58:18.392295+00:00,2661,1895171,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:19.104121+00:00,2662,1895882,32x,300ms,25,64,0,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:58:19.825081+00:00,2663,1896595,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:20.535990+00:00,2664,1897308,32x,300ms,25,64,0,7,83,51,103,40,12,7,5,3,178
2026-09-21T20:58:21.256056+00:00,2665,1898020,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:21.967549+00:00,2666,1898733,32x,300ms,25,64,1,7,83,51,103,39,12,7,6,3,178
2026-09-21T20:58:22.688371+00:00,2667,1899445,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:23.407901+00:00,2668,1900156,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:24.119846+00:00,2669,1900868,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:24.840476+00:00,2670,1901580,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:25.551844+00:00,2671,1902291,32x,300ms,25,64,0,7,83,51,103,40,12,7,5,3,178
2026-09-21T20:58:26.271479+00:00,2672,1903004,32x,300ms,25,64,0,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:58:26.984180+00:00,2673,1903717,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:27.703478+00:00,2674,1904429,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,177
2026-09-21T20:58:28.424282+00:00,2675,1905141,32x,300ms,25,64,0,7,83,51,103,40,12,7,5,3,178
2026-09-21T20:58:29.136395+00:00,2676,1905854,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:29.855988+00:00,2677,1906566,32x,300ms,25,64,1,7,83,51,104,40,12,7,5,3,178
2026-09-21T20:58:30.568221+00:00,2678,1907277,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:58:31.288357+00:00,2679,1907989,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:31.999819+00:00,2680,1908701,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:32.719477+00:00,2681,1909412,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:33.432998+00:00,2682,1910125,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:34.152179+00:00,2683,1910838,32x,300ms,25,64,0,7,83,51,103,40,12,7,5,3,178
2026-09-21T20:58:34.872846+00:00,2684,1911550,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:35.585276+00:00,2685,1912263,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:36.305003+00:00,2686,1912975,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:37.015539+00:00,2687,1913687,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:37.736593+00:00,2688,1914399,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:38.448228+00:00,2689,1915111,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:39.168302+00:00,2690,1915823,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:39.879736+00:00,2691,1916534,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:58:40.599510+00:00,2692,1917246,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:41.320573+00:00,2693,1917959,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:42.032312+00:00,2694,1918671,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:42.751738+00:00,2695,1919384,32x,300ms,25,64,0,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:43.463516+00:00,2696,1920096,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:44.183912+00:00,2697,1920808,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,178
2026-09-21T20:58:44.896168+00:00,2698,1921519,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:45.615528+00:00,2699,1922232,32x,300ms,25,64,1,7,83,51,103,40,12,7,5,3,177
2026-09-21T20:58:46.327618+00:00,2700,1922944,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:58:47.049635+00:00,2701,1923655,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:47.768140+00:00,2702,1924368,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:48.479899+00:00,2703,1925080,32x,300ms,25,64,0,7,83,51,103,39,12,7,6,3,178
2026-09-21T20:58:49.199483+00:00,2704,1925792,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:58:49.911622+00:00,2705,1926505,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:50.632088+00:00,2706,1927218,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:51.344434+00:00,2707,1927928,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:52.064558+00:00,2708,1928641,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:52.775522+00:00,2709,1929353,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:53.496204+00:00,2710,1930064,32x,300ms,25,64,1,7,83,51,103,39,12,7,6,3,178
2026-09-21T20:58:54.215420+00:00,2711,1930776,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:54.927527+00:00,2712,1931489,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:55.647974+00:00,2713,1932201,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:56.361299+00:00,2714,1932913,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:58:57.079615+00:00,2715,1933626,32x,300ms,25,64,0,7,83,51,103,39,12,7,6,3,178
2026-09-21T20:58:57.792570+00:00,2716,1934339,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,177
2026-09-21T20:58:58.512403+00:00,2717,1935050,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:58:59.224000+00:00,2718,1935762,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:58:59.943564+00:00,2719,1936474,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:00.664374+00:00,2720,1937185,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:01.375525+00:00,2721,1937897,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:02.095857+00:00,2722,1938610,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:02.809294+00:00,2723,1939322,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:03.527680+00:00,2724,1940034,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:04.239507+00:00,2725,1940747,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:04.960030+00:00,2726,1941459,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:05.671538+00:00,2727,1942171,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:06.393254+00:00,2728,1942883,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,177
2026-09-21T20:59:07.112525+00:00,2729,1943595,32x,300ms,25,64,1,7,83,51,103,40,12,7,5,3,178
2026-09-21T20:59:07.823810+00:00,2730,1944306,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,177
2026-09-21T20:59:08.544023+00:00,2731,1945018,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:09.256330+00:00,2732,1945731,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:09.976841+00:00,2733,1946443,32x,300ms,25,64,0,7,83,51,103,39,12,7,6,3,177
2026-09-21T20:59:10.688635+00:00,2734,1947155,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:11.407813+00:00,2735,1947868,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:12.129330+00:00,2736,1948580,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:12.841264+00:00,2737,1949292,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:13.552205+00:00,2738,1950004,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:14.271873+00:00,2739,1950715,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:14.991854+00:00,2740,1951427,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:15.703922+00:00,2741,1952139,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:16.423749+00:00,2742,1952851,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:17.143551+00:00,2743,1953564,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:17.855751+00:00,2744,1954276,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:18.575681+00:00,2745,1954989,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:19.287842+00:00,2746,1955701,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:20.007637+00:00,2747,1956413,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:20.719822+00:00,2748,1957125,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:21.440995+00:00,2749,1957836,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,177
2026-09-21T20:59:22.151847+00:00,2750,1958548,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:22.871447+00:00,2751,1959260,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:23.583538+00:00,2752,1959972,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:24.304127+00:00,2753,1960685,32x,300ms,25,64,0,7,83,51,103,39,12,7,6,3,177
2026-09-21T20:59:25.023674+00:00,2754,1961397,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:25.736384+00:00,2755,1962109,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:26.455543+00:00,2756,1962822,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:27.168520+00:00,2757,1963534,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:27.888289+00:00,2758,1964246,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:28.599595+00:00,2759,1964957,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:29.319648+00:00,2760,1965669,32x,300ms,25,64,1,7,83,51,103,39,12,7,6,3,178
2026-09-21T20:59:30.032657+00:00,2761,1966381,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:30.751549+00:00,2762,1967093,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:31.474774+00:00,2763,1967806,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:32.183880+00:00,2764,1968518,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:32.896468+00:00,2765,1969230,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:33.616287+00:00,2766,1969943,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:34.335433+00:00,2767,1970654,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:35.048328+00:00,2768,1971366,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:35.768633+00:00,2769,1972078,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:36.480834+00:00,2770,1972790,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:37.200896+00:00,2771,1973501,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:37.920199+00:00,2772,1974214,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:38.631727+00:00,2773,1974926,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:39.352098+00:00,2774,1975639,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:40.063829+00:00,2775,1976351,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:40.783950+00:00,2776,1977064,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:41.496077+00:00,2777,1977776,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:42.215563+00:00,2778,1978487,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:42.927984+00:00,2779,1979199,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:43.648332+00:00,2780,1979911,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:44.360019+00:00,2781,1980622,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:45.080353+00:00,2782,1981335,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:45.800973+00:00,2783,1982047,32x,300ms,25,64,0,7,83,51,103,39,12,7,6,3,178
2026-09-21T20:59:46.513279+00:00,2784,1982759,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:47.231443+00:00,2785,1983472,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:47.943488+00:00,2786,1984184,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:48.663540+00:00,2787,1984897,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:49.376727+00:00,2788,1985608,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:50.096345+00:00,2789,1986320,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:50.807827+00:00,2790,1987032,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:51.528406+00:00,2791,1987743,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:52.247520+00:00,2792,1988456,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:52.959732+00:00,2793,1989169,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,178
2026-09-21T20:59:53.679544+00:00,2794,1989880,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:54.391806+00:00,2795,1990593,32x,300ms,25,64,0,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:55.111815+00:00,2796,1991306,32x,300ms,25,64,1,7,83,51,103,40,12,7,5,3,178
2026-09-21T20:59:55.824321+00:00,2797,1992017,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:56.543883+00:00,2798,1992729,32x,300ms,25,64,1,7,83,51,104,39,12,7,5,3,177
2026-09-21T20:59:57.256346+00:00,2799,1993441,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
2026-09-21T20:59:57.975452+00:00,2800,1994151,32x,300ms,25,64,1,7,83,51,103,39,12,7,5,3,177
