received_at,sequence,millis,gain,integration_time,pwm_percent,pwm_raw,page,415,445,480,515,555,590,630,680,nir,clear
2026-09-15T21:07:58.950766+00:00,3394,1899625,128x,200ms,25,64,1,114,284,366,370,830,884,655,258,119,674
2026-09-15T21:07:59.469752+00:00,3395,1900147,128x,200ms,25,64,0,127,306,396,398,854,875,655,255,117,653
2026-09-15T21:07:59.997764+00:00,3396,1900667,128x,200ms,25,64,0,138,323,423,424,882,907,677,264,122,725
2026-09-15T21:08:00.517759+00:00,3397,1901189,128x,200ms,25,64,0,145,335,442,443,905,940,698,272,127,795
2026-09-15T21:08:01.037630+00:00,3398,1901710,128x,200ms,25,64,0,148,340,450,452,927,965,713,279,129,829
2026-09-15T21:08:01.557774+00:00,3399,1902231,128x,200ms,25,64,0,162,371,494,495,958,1059,768,305,138,957
2026-09-15T21:08:02.079199+00:00,3400,1902752,128x,200ms,25,64,0,154,356,475,474,877,988,720,289,139,964
2026-09-15T21:08:02.597700+00:00,3401,1903273,128x,200ms,25,64,1,151,349,466,466,880,994,723,290,139,967
2026-09-15T21:08:03.117954+00:00,3402,1903795,128x,200ms,25,64,1,153,355,473,473,848,959,701,283,139,967
2026-09-15T21:08:03.637932+00:00,3403,1904316,128x,200ms,25,64,1,143,332,444,443,829,951,693,282,140,988
2026-09-15T21:08:04.157752+00:00,3404,1904838,128x,200ms,25,64,1,146,339,453,451,829,953,698,283,140,991
2026-09-15T21:08:04.686512+00:00,3405,1905359,128x,200ms,25,64,1,146,336,449,449,846,975,711,287,140,988
2026-09-15T21:08:05.206345+00:00,3406,1905881,128x,200ms,25,64,1,148,340,454,455,839,966,706,284,139,983
2026-09-15T21:08:05.726488+00:00,3407,1906402,128x,200ms,25,64,0,150,346,462,463,846,974,710,286,139,986
2026-09-15T21:08:06.245641+00:00,3408,1906923,128x,200ms,25,64,0,150,346,462,462,851,981,714,288,139,985
2026-09-15T21:08:06.766537+00:00,3409,1907444,128x,200ms,25,64,0,149,344,459,459,847,977,711,287,140,984
2026-09-15T21:08:07.285756+00:00,3410,1907965,128x,200ms,25,64,0,147,339,453,453,836,963,702,284,139,983
2026-09-15T21:08:07.813949+00:00,3411,1908487,128x,200ms,25,64,0,148,341,456,456,840,968,705,284,139,978
2026-09-15T21:08:08.334196+00:00,3412,1909008,128x,200ms,25,64,0,153,355,473,473,859,987,718,289,138,975
2026-09-15T21:08:08.853747+00:00,3413,1909529,128x,200ms,25,64,1,150,346,461,461,829,954,696,281,139,974
2026-09-15T21:08:09.373736+00:00,3414,1910050,128x,200ms,25,64,1,145,334,446,445,814,937,685,278,138,972
2026-09-15T21:08:09.893972+00:00,3415,1910572,128x,200ms,25,64,1,143,328,439,438,805,926,678,275,138,971
2026-09-15T21:08:10.413746+00:00,3416,1911093,128x,200ms,25,64,1,142,325,434,434,790,908,666,270,137,967
2026-09-15T21:08:10.935285+00:00,3417,1911614,128x,200ms,25,64,1,139,318,426,425,778,894,657,267,137,964
2026-09-15T21:08:11.454599+00:00,3418,1912136,128x,200ms,25,64,1,137,314,420,420,782,900,659,268,136,958
2026-09-15T21:08:11.974047+00:00,3419,1912657,128x,200ms,25,64,0,140,323,431,432,809,930,677,275,136,958
2026-09-15T21:08:12.494130+00:00,3420,1913179,128x,200ms,25,64,0,142,328,437,439,744,829,617,250,132,910
2026-09-15T21:08:13.022539+00:00,3421,1913700,128x,200ms,25,64,0,119,271,366,365,678,763,566,235,132,919
2026-09-15T21:08:13.542728+00:00,3422,1914220,128x,200ms,25,64,0,122,279,373,372,690,789,581,243,133,932
2026-09-15T21:08:14.061657+00:00,3423,1914741,128x,200ms,25,64,0,125,286,382,381,701,802,590,246,134,936
2026-09-15T21:08:14.581957+00:00,3424,1915262,128x,200ms,25,64,0,127,291,388,388,721,823,603,251,134,935
2026-09-15T21:08:15.101753+00:00,3425,1915784,128x,200ms,25,64,1,130,301,401,400,748,849,619,256,134,929
2026-09-15T21:08:15.630758+00:00,3426,1916305,128x,200ms,25,64,1,133,309,410,410,763,866,629,260,134,931
2026-09-15T21:08:16.149747+00:00,3427,1916826,128x,200ms,25,64,1,131,303,404,403,731,829,607,252,134,927
2026-09-15T21:08:16.669744+00:00,3428,1917348,128x,200ms,25,64,1,127,294,391,390,713,803,591,246,133,920
2026-09-15T21:08:17.189942+00:00,3429,1917870,128x,200ms,25,64,1,125,287,383,382,710,800,588,245,133,917
2026-09-15T21:08:17.710085+00:00,3430,1918392,128x,200ms,25,64,1,125,287,384,382,713,802,590,246,132,917
2026-09-15T21:08:18.229742+00:00,3431,1918913,128x,200ms,25,64,0,124,287,384,383,722,805,591,246,131,904
2026-09-15T21:08:18.749765+00:00,3432,1919434,128x,200ms,25,64,0,124,285,381,380,714,793,583,243,130,894
2026-09-15T21:08:19.270435+00:00,3433,1919955,128x,200ms,25,64,0,124,287,384,383,717,802,590,245,131,902
2026-09-15T21:08:19.789710+00:00,3434,1920476,128x,200ms,25,64,0,122,282,377,376,705,785,580,241,130,898
2026-09-15T21:08:20.309809+00:00,3435,1920997,128x,200ms,25,64,0,122,280,375,374,696,774,573,237,130,894
2026-09-15T21:08:20.837709+00:00,3436,1921518,128x,200ms,25,64,0,124,284,381,381,714,796,587,243,131,898
2026-09-15T21:08:21.359665+00:00,3437,1922038,128x,200ms,25,64,1,122,280,375,375,758,822,613,246,128,853
2026-09-15T21:08:21.879519+00:00,3438,1922561,128x,200ms,25,64,1,113,254,341,340,693,735,560,221,114,685
2026-09-15T21:08:22.398938+00:00,3439,1923082,128x,200ms,25,64,1,104,255,328,329,849,809,618,237,89,356
2026-09-15T21:08:22.918027+00:00,3440,1923603,128x,200ms,25,64,1,110,278,351,354,723,701,544,212,92,383
2026-09-15T21:08:23.445610+00:00,3441,1924124,128x,200ms,25,64,1,100,253,320,323,674,657,509,203,99,477
2026-09-15T21:08:23.958392+00:00,3442,1924645,128x,200ms,25,64,1,128,295,390,389,796,823,614,248,123,802
2026-09-15T21:08:24.478214+00:00,3443,1925167,128x,200ms,25,64,0,114,258,345,344,413,425,347,151,106,611
2026-09-15T21:08:25.005956+00:00,3444,1925688,128x,200ms,25,64,0,74,174,230,229,599,676,511,214,122,831
2026-09-15T21:08:25.526459+00:00,3445,1926208,128x,200ms,25,64,0,174,409,542,545,1137,1263,902,349,132,922
2026-09-15T21:08:26.045735+00:00,3446,1926729,128x,200ms,25,64,0,194,457,604,608,1178,1299,930,359,134,931
2026-09-15T21:08:26.565737+00:00,3447,1927250,128x,200ms,25,64,0,191,456,601,607,1158,1262,914,352,128,849
2026-09-15T21:08:27.087437+00:00,3448,1927772,128x,200ms,25,64,0,173,423,552,559,1205,1270,923,354,119,692
2026-09-15T21:08:27.613897+00:00,3449,1928294,128x,200ms,25,64,1,186,466,599,609,1220,1275,927,355,117,657
2026-09-15T21:08:28.134614+00:00,3450,1928816,128x,200ms,25,64,1,184,462,593,604,1203,1253,913,348,115,628
2026-09-15T21:08:28.653846+00:00,3451,1929337,128x,200ms,25,64,1,179,452,578,589,1176,1221,891,340,112,588
2026-09-15T21:08:29.174343+00:00,3452,1929860,128x,200ms,25,64,1,173,439,561,571,1165,1205,880,336,111,572
2026-09-15T21:08:29.694465+00:00,3453,1930382,128x,200ms,25,64,1,179,451,578,587,1187,1237,903,344,116,640
2026-09-15T21:08:30.214641+00:00,3454,1930903,128x,200ms,25,64,1,160,369,496,501,914,1066,782,306,134,932
2026-09-15T21:08:30.744027+00:00,3455,1931425,128x,200ms,25,64,0,185,440,582,588,1111,1228,892,345,137,919
2026-09-15T21:08:31.262766+00:00,3456,1931947,128x,200ms,25,64,0,197,467,617,622,1209,1325,956,367,141,957
2026-09-15T21:08:31.781731+00:00,3457,1932468,128x,200ms,25,64,0,203,483,636,642,1194,1293,941,358,135,888
2026-09-15T21:08:32.302758+00:00,3458,1932990,128x,200ms,25,64,0,182,440,577,583,1096,1195,881,335,130,824
2026-09-15T21:08:32.829732+00:00,3459,1933511,128x,200ms,25,64,0,167,400,530,536,1013,1128,834,318,129,827
2026-09-15T21:08:33.342246+00:00,3460,1934033,128x,200ms,25,64,0,165,393,523,528,1016,1133,837,319,131,839
2026-09-15T21:08:33.870030+00:00,3461,1934555,128x,200ms,25,64,1,176,420,556,561,1166,1280,927,356,138,922
2026-09-15T21:08:34.389601+00:00,3462,1935077,128x,200ms,25,64,1,178,430,565,572,1117,1218,892,337,128,735
2026-09-15T21:08:34.909845+00:00,3463,1935599,128x,200ms,25,64,1,182,437,573,580,1095,1196,879,332,127,730
2026-09-15T21:08:35.430537+00:00,3464,1936120,128x,200ms,25,64,1,158,374,497,504,859,994,738,283,123,704
2026-09-15T21:08:35.958524+00:00,3465,1936642,128x,200ms,25,64,1,143,336,448,455,819,956,706,274,122,697
2026-09-15T21:08:36.478012+00:00,3466,1937164,128x,200ms,25,64,1,136,320,426,433,735,866,637,257,123,744
2026-09-15T21:08:36.998271+00:00,3467,1937685,128x,200ms,25,64,0,158,367,492,499,949,1080,800,305,127,752
2026-09-15T21:08:37.520128+00:00,3468,1938206,128x,200ms,25,64,0,161,392,514,521,1073,1169,850,323,124,691
2026-09-15T21:08:38.038268+00:00,3469,1938727,128x,200ms,25,64,0,178,427,558,565,1104,1205,874,332,129,738
2026-09-15T21:08:38.558639+00:00,3470,1939249,128x,200ms,25,64,0,181,433,566,574,1121,1213,879,333,128,737
2026-09-15T21:08:39.079362+00:00,3471,1939770,128x,200ms,25,64,0,184,442,575,582,1138,1227,888,337,128,739
2026-09-15T21:08:39.598582+00:00,3472,1940292,128x,200ms,25,64,0,186,445,581,589,1151,1241,898,341,129,752
2026-09-15T21:08:40.125603+00:00,3473,1940813,128x,200ms,25,64,1,185,444,580,588,1141,1237,895,340,130,762
2026-09-15T21:08:40.645725+00:00,3474,1941336,128x,200ms,25,64,1,179,429,562,569,1079,1189,859,330,130,769
2026-09-15T21:08:41.166184+00:00,3475,1941857,128x,200ms,25,64,1,181,433,569,576,1145,1252,907,345,132,777
2026-09-15T21:08:41.686992+00:00,3476,1942379,128x,200ms,25,64,1,190,457,598,606,1194,1311,944,358,134,789
2026-09-15T21:08:42.214798+00:00,3477,1942900,128x,200ms,25,64,1,180,428,566,573,1028,1154,851,319,132,780
2026-09-15T21:08:42.734570+00:00,3478,1943422,128x,200ms,25,64,1,207,495,645,655,1281,1389,996,371,133,780
2026-09-15T21:08:43.254422+00:00,3479,1943945,128x,200ms,25,64,0,200,477,625,633,1236,1343,973,361,133,781
2026-09-15T21:08:43.773749+00:00,3480,1944466,128x,200ms,25,64,0,185,440,578,586,826,947,676,269,129,769
2026-09-15T21:08:44.295387+00:00,3481,1944987,128x,200ms,25,64,0,140,327,432,437,784,916,659,261,129,767
2026-09-15T21:08:44.813762+00:00,3482,1945508,128x,200ms,25,64,0,147,342,455,461,918,1061,773,293,131,772
2026-09-15T21:08:45.334126+00:00,3483,1946030,128x,200ms,25,64,0,185,439,577,585,1220,1312,945,351,129,737
2026-09-15T21:08:45.862124+00:00,3484,1946551,128x,200ms,25,64,0,187,452,585,592,1121,1178,855,317,118,616
2026-09-15T21:08:46.383262+00:00,3485,1947072,128x,200ms,25,64,1,157,387,492,500,924,941,693,262,107,523
2026-09-15T21:08:46.902074+00:00,3486,1947594,128x,200ms,25,64,1,92,233,294,297,575,594,450,184,108,573
2026-09-15T21:08:47.421873+00:00,3487,1948115,128x,200ms,25,64,1,90,220,282,283,547,575,435,180,110,593
2026-09-15T21:08:47.942232+00:00,3488,1948637,128x,200ms,25,64,1,83,200,259,260,464,456,366,153,96,423
2026-09-15T21:08:48.461753+00:00,3489,1949158,128x,200ms,25,64,1,65,164,211,215,363,360,316,132,96,460
2026-09-15T21:08:48.981819+00:00,3490,1949679,128x,200ms,25,64,1,54,141,178,182,321,309,276,118,91,396
2026-09-15T21:08:49.502138+00:00,3491,1950199,128x,200ms,25,64,0,44,107,139,144,441,453,369,154,100,503
2026-09-15T21:08:50.022419+00:00,3492,1950720,128x,200ms,25,64,0,46,114,150,155,303,307,274,117,93,422
2026-09-15T21:08:50.542255+00:00,3493,1951240,128x,200ms,25,64,0,47,118,155,159,333,345,298,128,93,413
2026-09-15T21:08:51.061897+00:00,3494,1951760,128x,200ms,25,64,0,48,124,160,164,318,325,284,122,93,396
2026-09-15T21:08:51.589724+00:00,3495,1952280,128x,200ms,25,64,0,169,406,532,539,1197,1304,933,354,129,726
2026-09-15T21:08:52.109722+00:00,3496,1952801,128x,200ms,25,64,0,129,316,416,426,875,965,716,273,110,535
2026-09-15T21:08:52.629833+00:00,3497,1953323,128x,200ms,25,64,1,139,346,450,461,902,973,722,273,107,493
2026-09-15T21:08:53.149781+00:00,3498,1953844,128x,200ms,25,64,1,131,330,427,439,742,833,621,240,104,473
2026-09-15T21:08:53.670325+00:00,3499,1954365,128x,200ms,25,64,1,123,305,397,408,796,886,658,252,106,485
2026-09-15T21:08:54.189607+00:00,3500,1954887,128x,200ms,25,64,1,127,312,409,420,805,900,667,255,108,512
2026-09-15T21:08:54.711087+00:00,3501,1955408,128x,200ms,25,64,1,127,312,410,420,792,890,660,253,108,510
2026-09-15T21:08:55.231225+00:00,3502,1955931,128x,200ms,25,64,1,125,308,404,415,807,910,674,259,110,533
2026-09-15T21:08:55.757795+00:00,3503,1956452,128x,200ms,25,64,0,133,322,425,435,804,911,674,259,111,545
2026-09-15T21:08:56.279006+00:00,3504,1956973,128x,200ms,25,64,0,128,311,410,420,753,860,636,246,108,519
2026-09-15T21:08:56.798587+00:00,3505,1957494,128x,200ms,25,64,0,105,258,338,347,986,1104,800,306,126,715
2026-09-15T21:08:57.318408+00:00,3506,1958016,128x,200ms,25,64,0,185,439,577,587,1041,1168,845,323,130,749
2026-09-15T21:08:57.845785+00:00,3507,1958537,128x,200ms,25,64,0,138,318,428,434,698,801,597,237,123,728
2026-09-15T21:08:58.358909+00:00,3508,1959058,128x,200ms,25,64,0,206,507,652,663,1302,1406,1008,383,133,765
2026-09-15T21:08:58.885715+00:00,3509,1959580,128x,200ms,25,64,1,195,467,611,621,949,1069,789,299,128,744
2026-09-15T21:08:59.406008+00:00,3510,1960101,128x,200ms,25,64,1,139,319,429,435,1088,1201,879,331,130,749
2026-09-15T21:08:59.925725+00:00,3511,1960624,128x,200ms,25,64,1,213,521,671,684,1281,1396,1001,378,131,748
2026-09-15T21:09:00.446744+00:00,3512,1961146,128x,200ms,25,64,1,198,476,620,631,1110,1230,891,336,127,733
2026-09-15T21:09:00.974325+00:00,3513,1961667,128x,200ms,25,64,1,165,386,512,520,926,1047,770,293,127,729
2026-09-15T21:09:01.494651+00:00,3514,1962189,128x,200ms,25,64,1,151,350,468,474,876,1001,739,282,126,730
2026-09-15T21:09:02.014486+00:00,3515,1962711,128x,200ms,25,64,0,143,332,444,450,1108,1221,888,335,129,739
2026-09-15T21:09:02.535002+00:00,3516,1963233,128x,200ms,25,64,0,198,482,624,632,1220,1304,934,357,127,724
2026-09-15T21:09:03.054784+00:00,3517,1963754,128x,200ms,25,64,0,175,428,550,557,1052,1063,784,296,106,503
2026-09-15T21:09:03.574238+00:00,3518,1964276,128x,200ms,25,64,0,155,408,509,520,1002,1006,743,281,100,446
2026-09-15T21:09:04.102495+00:00,3519,1964798,128x,200ms,25,64,0,151,383,482,490,1043,1057,778,293,101,448
2026-09-15T21:09:04.621660+00:00,3520,1965320,128x,200ms,25,64,0,158,387,505,515,895,992,737,281,110,552
2026-09-15T21:09:05.142358+00:00,3521,1965841,128x,200ms,25,64,1,157,406,509,519,1107,1139,832,313,102,430
2026-09-15T21:09:05.662140+00:00,3522,1966363,128x,200ms,25,64,1,173,449,567,580,1151,1203,877,329,103,458
2026-09-15T21:09:06.181706+00:00,3523,1966885,128x,200ms,25,64,1,215,528,681,695,1278,1373,991,373,116,637
2026-09-15T21:09:06.709717+00:00,3524,1967407,128x,200ms,25,64,1,191,479,612,627,1240,1319,953,357,109,560
2026-09-15T21:09:07.229710+00:00,3525,1967929,128x,200ms,25,64,1,192,477,612,626,1138,1224,902,335,110,585
2026-09-15T21:09:07.749721+00:00,3526,1968451,128x,200ms,25,64,1,178,428,560,572,1178,1266,929,346,113,604
2026-09-15T21:09:08.269951+00:00,3527,1968973,128x,200ms,25,64,0,188,460,597,609,1229,1313,954,358,113,588
2026-09-15T21:09:08.790996+00:00,3528,1969495,128x,200ms,25,64,0,151,397,492,504,922,907,688,260,96,404
2026-09-15T21:09:09.309651+00:00,3529,1970016,128x,200ms,25,64,0,138,327,427,431,851,910,688,264,116,648
2026-09-15T21:09:09.829716+00:00,3530,1970537,128x,200ms,25,64,0,96,221,292,293,491,510,415,166,97,478
2026-09-15T21:09:10.349664+00:00,3531,1971057,128x,200ms,25,64,0,68,165,214,216,480,481,400,157,88,368
2026-09-15T21:09:10.878274+00:00,3532,1971577,128x,200ms,25,64,0,78,192,247,251,589,595,479,183,84,325
2026-09-15T21:09:11.399382+00:00,3533,1972098,128x,200ms,25,64,1,118,303,383,390,931,954,719,270,91,367
2026-09-15T21:09:11.918592+00:00,3534,1972619,128x,200ms,25,64,1,187,461,596,606,1269,1363,983,371,113,626
2026-09-15T21:09:12.438499+00:00,3535,1973140,128x,200ms,25,64,1,175,445,566,579,949,968,732,275,91,370
2026-09-15T21:09:12.958723+00:00,3536,1973661,128x,200ms,25,64,1,152,404,501,514,1153,1209,885,332,98,449
2026-09-15T21:09:13.477930+00:00,3537,1974182,128x,200ms,25,64,1,180,454,580,596,1088,1125,828,312,93,391
2026-09-15T21:09:13.998739+00:00,3538,1974705,128x,200ms,25,64,1,142,375,462,475,987,992,740,278,88,352
2026-09-15T21:09:14.518463+00:00,3539,1975226,128x,200ms,25,64,0,114,288,370,383,962,1014,768,287,98,438
2026-09-15T21:09:15.039303+00:00,3540,1975747,128x,200ms,25,64,0,140,364,458,469,943,970,733,275,94,387
2026-09-15T21:09:15.565710+00:00,3541,1976267,128x,200ms,25,64,0,136,353,444,455,927,947,718,270,93,378
2026-09-15T21:09:16.087435+00:00,3542,1976788,128x,200ms,25,64,0,136,353,444,455,944,965,729,273,93,381
2026-09-15T21:09:16.605912+00:00,3543,1977310,128x,200ms,25,64,0,135,351,440,451,924,956,732,271,95,404
2026-09-15T21:09:17.125715+00:00,3544,1977830,128x,200ms,25,64,0,139,358,452,464,673,777,591,232,100,470
2026-09-15T21:09:17.646275+00:00,3545,1978351,128x,200ms,25,64,1,156,408,510,524,1046,1068,789,297,92,374
2026-09-15T21:09:18.166076+00:00,3546,1978873,128x,200ms,25,64,1,148,390,485,497,1032,1051,778,293,93,376
2026-09-15T21:09:18.694221+00:00,3547,1979395,128x,200ms,25,64,1,147,387,481,492,1016,1033,767,289,93,376
2026-09-15T21:09:19.214347+00:00,3548,1979916,128x,200ms,25,64,1,146,383,478,489,1018,1036,769,290,93,378
2026-09-15T21:09:19.734204+00:00,3549,1980437,128x,200ms,25,64,1,146,384,478,490,1014,1032,767,289,94,378
2026-09-15T21:09:20.254169+00:00,3550,1980959,128x,200ms,25,64,1,146,383,477,488,1022,1038,770,290,93,373
2026-09-15T21:09:20.773709+00:00,3551,1981480,128x,200ms,25,64,0,147,387,480,492,1027,1042,770,291,92,366
2026-09-15T21:09:21.294263+00:00,3552,1982002,128x,200ms,25,64,0,146,387,478,491,1024,1037,768,290,92,366
2026-09-15T21:09:21.814139+00:00,3553,1982523,128x,200ms,25,64,0,143,373,465,476,769,818,626,240,99,457
2026-09-15T21:09:22.334323+00:00,3554,1983044,128x,200ms,25,64,0,130,301,402,408,694,804,587,238,121,693
2026-09-15T21:09:22.854279+00:00,3555,1983565,128x,200ms,25,64,0,102,231,312,316,441,494,376,165,109,606
2026-09-15T21:09:23.374102+00:00,3556,1984086,128x,200ms,25,64,0,72,162,217,218,388,426,332,148,105,562
2026-09-15T21:09:23.901675+00:00,3557,1984606,128x,200ms,25,64,1,56,128,170,171,354,382,304,137,101,528
2026-09-15T21:09:24.421959+00:00,3558,1985127,128x,200ms,25,64,1,57,130,173,174,341,363,294,134,99,509
2026-09-15T21:09:24.941804+00:00,3559,1985648,128x,200ms,25,64,1,53,122,160,162,307,307,266,122,94,459
2026-09-15T21:09:25.462455+00:00,3560,1986169,128x,200ms,25,64,1,34,84,106,107,231,210,203,97,87,368
2026-09-15T21:09:25.975164+00:00,3561,1986690,128x,200ms,25,64,1,45,105,137,139,462,511,393,170,110,618
2026-09-15T21:09:26.502134+00:00,3562,1987211,128x,200ms,25,64,1,62,140,187,188,477,532,406,176,111,628
2026-09-15T21:09:27.022537+00:00,3563,1987732,128x,200ms,25,64,0,81,180,242,243,420,461,359,157,107,591
2026-09-15T21:09:27.054756+00:00,3564,1988252,128x,200ms,25,64,0,81,178,242,243,806,928,681,271,122,700
2026-09-15T21:09:28.062190+00:00,3565,1988773,128x,200ms,25,64,0,110,250,334,336,1287,1406,1113,387,125,735
2026-09-15T21:09:28.590251+00:00,3566,1989295,128x,200ms,25,64,0,200,458,589,712,1080,1327,1073,361,135,885
2026-09-15T21:09:29.110013+00:00,3567,1989817,128x,200ms,25,64,0,134,310,385,506,777,881,792,260,114,701
2026-09-15T21:09:29.629660+00:00,3568,1990338,128x,200ms,25,64,0,168,394,490,611,1021,1185,976,332,127,824
2026-09-15T21:09:30.151489+00:00,3569,1990859,128x,200ms,25,64,1,170,399,497,617,1037,1237,1006,346,133,849
2026-09-15T21:09:30.670279+00:00,3570,1991382,128x,200ms,25,64,1,185,468,591,607,1159,1233,890,346,114,657
2026-09-15T21:09:31.198728+00:00,3571,1991904,128x,200ms,25,64,1,215,531,679,691,1359,1469,1052,401,124,707
2026-09-15T21:09:31.717685+00:00,3572,1992426,128x,200ms,25,64,1,187,450,588,596,1256,1360,982,373,124,698
2026-09-15T21:09:32.237701+00:00,3573,1992948,128x,200ms,25,64,1,215,536,685,699,996,1103,838,313,119,658
2026-09-15T21:09:32.765703+00:00,3574,1993469,128x,200ms,25,64,1,184,441,580,593,1323,1426,1038,389,126,713
2026-09-15T21:09:33.285700+00:00,3575,1993993,128x,200ms,25,64,0,203,505,645,658,1288,1370,987,373,118,649
2026-09-15T21:09:33.806123+00:00,3576,1994514,128x,200ms,25,64,0,158,403,506,516,963,954,711,271,96,460
2026-09-15T21:09:34.325769+00:00,3577,1995036,128x,200ms,25,64,0,131,339,421,431,906,882,662,254,90,417
2026-09-15T21:09:34.846236+00:00,3578,1995556,128x,200ms,25,64,0,141,361,451,461,1012,1013,753,287,99,482
2026-09-15T21:09:35.366335+00:00,3579,1996078,128x,200ms,25,64,0,157,398,502,512,1265,1347,968,370,120,666
2026-09-15T21:09:35.886527+00:00,3580,1996599,128x,200ms,25,64,0,133,344,427,436,995,994,748,281,90,376
2026-09-15T21:09:36.405680+00:00,3581,1997120,128x,200ms,25,64,1,143,349,448,466,843,889,672,259,99,491
2026-09-15T21:09:36.926028+00:00,3582,1997641,128x,200ms,25,64,1,122,326,400,410,848,829,634,240,85,345
2026-09-15T21:09:36.965592+00:00,3583,1998162,128x,200ms,25,64,1,128,316,405,419,1118,1168,848,320,95,410
2026-09-15T21:09:37.974961+00:00,3584,1998684,128x,200ms,25,64,1,159,415,517,531,1352,1463,1047,399,128,704
2026-09-15T21:09:38.494409+00:00,3585,1999206,128x,200ms,25,64,1,146,364,458,472,1012,1065,778,310,124,717
2026-09-15T21:09:39.013669+00:00,3586,1999728,128x,200ms,25,64,1,163,402,514,531,947,1093,793,311,120,685
2026-09-15T21:09:39.534323+00:00,3587,2000249,128x,200ms,25,64,0,136,345,436,453,848,966,700,283,117,655
2026-09-15T21:09:40.061916+00:00,3588,2000771,128x,200ms,25,64,0,144,360,455,470,884,987,716,289,120,703
2026-09-15T21:09:40.574303+00:00,3589,2001292,128x,200ms,25,64,0,141,347,445,463,837,937,708,271,106,515
2026-09-15T21:09:41.101841+00:00,3590,2001813,128x,200ms,25,64,0,111,286,358,374,1076,1167,835,329,124,698
2026-09-15T21:09:41.621703+00:00,3591,2002334,128x,200ms,25,64,0,201,495,636,647,883,993,734,283,117,651
2026-09-15T21:09:42.141694+00:00,3592,2002855,128x,200ms,25,64,0,77,171,231,233,331,341,297,130,92,474
2026-09-15T21:09:42.661715+00:00,3593,2003375,128x,200ms,25,64,1,57,127,169,171,493,547,430,181,106,595
2026-09-15T21:09:43.182626+00:00,3594,2003896,128x,200ms,25,64,1,84,187,253,254,437,475,380,162,103,566
2026-09-15T21:09:43.702249+00:00,3595,2004418,128x,200ms,25,64,1,100,226,304,306,581,660,504,207,112,630
2026-09-15T21:09:44.221909+00:00,3596,2004939,128x,200ms,25,64,1,103,232,313,316,617,700,532,217,113,635
2026-09-15T21:09:44.741637+00:00,3597,2005460,128x,200ms,25,64,1,107,244,329,332,641,730,552,223,114,638
2026-09-15T21:09:45.262362+00:00,3598,2005982,128x,200ms,25,64,1,119,275,368,372,925,995,744,293,119,677
2026-09-15T21:09:45.790574+00:00,3599,2006503,128x,200ms,25,64,0,152,384,478,496,960,990,736,292,115,653
2026-09-15T21:09:46.310108+00:00,3600,2007024,128x,200ms,25,64,0,143,351,451,463,1111,1215,897,336,123,681
2026-09-15T21:09:46.830306+00:00,3601,2007545,128x,200ms,25,64,0,204,501,645,653,1187,1285,931,354,123,678
2026-09-15T21:09:47.350825+00:00,3602,2008068,128x,200ms,25,64,0,180,434,568,574,1102,1208,876,335,122,674
2026-09-15T21:09:47.869703+00:00,3603,2008589,128x,200ms,25,64,0,181,437,570,576,1041,1146,841,323,123,675
2026-09-15T21:09:48.389692+00:00,3604,2009110,128x,200ms,25,64,0,143,334,441,447,905,932,712,271,105,561
2026-09-15T21:09:48.910745+00:00,3605,2009630,128x,200ms,25,64,1,121,299,381,389,775,797,619,237,98,473
2026-09-15T21:09:49.438265+00:00,3606,2010151,128x,200ms,25,64,1,114,281,359,366,789,801,622,240,104,553
2026-09-15T21:09:49.957691+00:00,3607,2010673,128x,200ms,25,64,1,117,287,367,375,751,766,595,233,106,591
2026-09-15T21:09:50.477699+00:00,3608,2011195,128x,200ms,25,64,1,133,319,411,419,825,857,655,251,106,550
2026-09-15T21:09:50.998427+00:00,3609,2011716,128x,200ms,25,64,1,130,320,410,417,825,850,649,247,102,497
2026-09-15T21:09:51.518478+00:00,3610,2012238,128x,200ms,25,64,1,122,306,386,394,1117,1176,863,328,121,661
2026-09-15T21:09:52.046335+00:00,3611,2012760,128x,200ms,25,64,0,217,541,690,707,1429,1530,1113,424,145,791
2026-09-15T21:09:52.566993+00:00,3612,2013281,128x,200ms,25,64,0,227,565,722,743,1530,1630,1227,468,161,916
2026-09-15T21:09:52.598557+00:00,3613,2013803,128x,200ms,25,64,0,235,587,752,782,1572,1681,1272,491,158,975
2026-09-15T21:09:53.606129+00:00,3614,2014325,128x,200ms,25,64,0,239,593,758,789,1609,1711,1324,505,174,1085
2026-09-15T21:09:54.125827+00:00,3615,2014846,128x,200ms,25,64,0,222,514,665,772,967,1177,1047,344,161,1055
2026-09-15T21:09:54.646002+00:00,3616,2015368,128x,200ms,25,64,0,100,232,298,374,886,960,932,285,125,698
2026-09-15T21:09:55.174616+00:00,3617,2015889,128x,200ms,25,64,1,87,206,244,371,548,619,704,207,115,669
2026-09-15T21:09:55.693569+00:00,3618,2016410,128x,200ms,25,64,1,117,280,356,428,1086,1120,1045,337,116,657
2026-09-15T21:09:56.214702+00:00,3619,2016933,128x,200ms,25,64,1,187,453,567,698,1228,1373,1228,395,139,871
2026-09-15T21:09:56.734712+00:00,3620,2017455,128x,200ms,25,64,1,192,446,572,703,1187,1343,1209,388,141,892
2026-09-15T21:09:57.254431+00:00,3621,2017978,128x,200ms,25,64,1,195,456,582,715,1270,1449,1267,410,149,970
